ID,1st choice,2nd choice,3rd choice,4th choice,5th choice,6th choice,7th choice,8th choice,9th choice,10th choice,11th choice
000401-00-0581, C10,C09,,,,,,,,,
000401-00-0582, C05,C06,C09,C03,C07,,,,,,
000401-00-0585, C09,,,,,,,,,,
000401-00-0587, C07,C06,C08,,,,,,,,
000401-00-0588, C07,C10,C09,,,,,,,,
000401-00-0590, C05,,,,,,,,,,
000401-00-0591, C07,,,,,,,,,,
000401-00-0593, C07,C10,C01,,,,,,,,
000401-00-0596, C07,C06,C04,C10,C09,C08,,,,,
000401-00-0599, C07,,,,,,,,,,
000401-00-0601, C07,C06,C10,C09,,,,,,,
000401-00-0603, C07,C06,C10,C09,,,,,,,
000401-00-0604, C06,C09,,,,,,,,,
000401-00-0607, C02,C04,C07,C01,,,,,,,
000401-00-0609, C02,C07,C04,,,,,,,,
000401-00-0611, C06,C02,C04,,,,,,,,
000401-00-0612, C04,C10,,,,,,,,,
000401-00-0615, C07,,,,,,,,,,
000401-00-0617, C07,C03,C06,C09,C10,,,,,,
000401-00-0618, C04,,,,,,,,,,
000401-00-0619, C04,,,,,,,,,,
000401-00-0621, C08,,,,,,,,,,
000401-00-0623, C08,C07,C06,C01,C10,,,,,,
000401-00-0626, C01,C04,C10,C03,,,,,,,
000401-00-0629, C06,C07,C09,C01,C04,C03,C08,,,,
000401-00-0630, C10,C09,C01,C03,C07,C06,,,,,
000401-00-0632, C10,,,,,,,,,,
000401-00-0634, C07,C03,C05,,,,,,,,
000401-00-0636, C01,C10,,,,,,,,,
000401-00-0638, C06,C07,C03,C10,C09,C08,C11,C01,C02,C04,C05
000401-00-0640, C11,C03,,,,,,,,,
000401-00-0642, C06,C09,,,,,,,,,
000401-00-0644, C05,C02,C11,C09,C07,C10,C03,C06,,,
000401-00-0646, C07,C01,C10,C11,C06,,,,,,
000401-00-0648, C01,C07,C11,C06,,,,,,,
000401-00-0650, C04,C11,C08,,,,,,,,
000401-00-0652, C06,C07,,,,,,,,,
000401-00-0655, C06,C07,,,,,,,,,
000401-00-0657, C07,C11,,,,,,,,,
000401-00-0661, C01,C04,C09,C10,,,,,,,
000401-00-0662, C07,C06,C10,,,,,,,,
000401-00-0664, C07,C09,C06,C03,C04,,,,,,
000401-00-0665, C01,C08,C09,C05,C11,C07,,,,,
000401-00-0667, C05,,,,,,,,,,
000401-00-0670, C07,C06,C10,C09,C03,C01,,,,,
000401-00-0671, C08,C04,,,,,,,,,
000401-00-0674, C09,C08,C03,C06,C02,C04,C05,,,,
000401-00-0676, C05,,,,,,,,,,
000401-00-0677, C01,C07,,,,,,,,,
000401-00-0678, C01,C04,C07,C05,C10,C08,,,,,
000401-00-0681, C01,,,,,,,,,,
000401-00-0683, C04,,,,,,,,,,
000401-00-0684, C04,C08,,,,,,,,,
000401-00-0687, C08,C09,C10,C11,C01,C02,C03,C04,C05,C06,C07
000401-00-0689, C07,,,,,,,,,,
000401-00-0691, C10,C05,C01,,,,,,,,
000401-00-0694, C08,C04,C10,,,,,,,,
000401-00-0696, C09,C10,,,,,,,,,
000401-00-0698, C11,,,,,,,,,,
000401-00-0699, C01,C05,C08,C10,C07,C06,C04,C09,C02,C11,
000401-00-0702, C07,,,,,,,,,,
000401-00-0703, C07,C03,C11,C08,C10,,,,,,
000401-00-0705, C07,C09,C05,,,,,,,,
000401-00-0709, C07,C09,C10,C06,C03,C01,C11,C04,C08,C05,C02
000401-00-0711, C08,C07,,,,,,,,,
000401-00-0713, C10,C06,,,,,,,,,
000401-00-0714, C01,C09,,,,,,,,,
000401-00-0715, C08,C01,,,,,,,,,
000401-00-0717, C08,C10,C05,C01,,,,,,,
000401-00-0720, C10,C05,C09,C02,C04,,,,,,
000401-00-0723, C04,C06,C10,,,,,,,,
000401-00-0724, C04,C06,C10,,,,,,,,
000401-00-0726, C01,C05,C10,,,,,,,,
000401-00-0727, C08,C10,,,,,,,,,
000401-00-0730, C09,C04,C01,C07,C05,,,,,,
000401-00-0731, C10,,,,,,,,,,
000401-00-0732, C07,C04,C08,,,,,,,,
000401-00-0734, C04,C06,C10,C09,C03,C02,,,,,
000401-00-0737, C04,C06,C02,C09,C10,C03,,,,,
000401-00-0739, C01,C07,C08,C10,C09,C11,,,,,
000401-00-0741, C07,C06,C10,C09,C04,C03,,,,,
000401-00-0742, C07,C09,C03,C05,,,,,,,
000401-00-0745, C07,C06,C10,,,,,,,,
000401-00-0747, C07,C09,C10,,,,,,,,
000401-00-0750, C08,C11,C07,C04,C01,C06,C05,C02,,,
000401-00-0752, C07,,,,,,,,,,
000401-00-0754, C02,C09,C05,C10,C04,C11,C07,,,,
000401-00-0756, C07,,,,,,,,,,
000401-00-0758, C07,C06,C03,C09,C10,C08,C05,C04,C02,C11,C01
000401-00-0759, C07,C09,C10,C06,C03,C11,,,,,
000401-00-0761, C09,C03,C06,C08,,,,,,,
000401-00-0764, C01,C07,C10,,,,,,,,
000401-00-0765, C08,C09,C10,C01,C02,C03,C05,,,,
000401-00-0768, C01,,,,,,,,,,
000401-00-0770, C01,C09,C07,,,,,,,,
000401-00-0772, C07,C02,C06,,,,,,,,
000401-00-0774, C03,,,,,,,,,,
000401-00-0776, C01,C03,C09,,,,,,,,
000401-00-0779, C07,C01,,,,,,,,,
000401-00-0781, C01,C10,C07,,,,,,,,
000401-00-0782, C08,C10,C09,C05,,,,,,,
000401-00-0785, C09,C03,,,,,,,,,
000401-00-0787, C07,C06,C10,C09,C02,,,,,,
000401-00-0789, C07,C08,C06,C04,,,,,,,
000401-00-0791, C09,C01,C03,,,,,,,,
000401-00-0793, C08,C07,C01,,,,,,,,
000401-00-0794, C06,C07,C05,,,,,,,,
000401-00-0796, C08,C01,C07,C06,,,,,,,
000401-00-0798, C07,,,,,,,,,,
000401-00-0800, C10,,,,,,,,,,
000401-00-0803, C07,C06,C03,C10,,,,,,,
000401-00-0804, C04,C10,C07,,,,,,,,
000401-00-0807, C07,C01,C08,,,,,,,,
000401-00-0808, C04,C01,C03,C11,,,,,,,
000401-00-0810, C08,C10,C03,C04,C01,C05,C07,C11,,,
000401-00-0812, C01,C07,C09,,,,,,,,
000401-00-0815, C06,C09,C03,C04,C02,C11,C01,,,,
000401-00-0817, C02,C01,C04,C05,C08,,,,,,
000401-00-0819, C06,C03,C01,C09,C05,,,,,,
000401-00-0821, C10,C02,C11,C03,C06,C07,C09,,,,
000401-00-0822, C05,C10,C04,C01,C11,C08,C03,C02,,,
000401-00-0823, C06,C07,C09,C10,C03,C04,C05,C08,C11,C01,C02
000401-00-0825, C04,C05,C10,C08,C03,C07,C01,C02,C06,C09,C11
000401-00-0827, C05,C01,C11,C10,,,,,,,
000401-00-0828, C08,C09,C10,C01,C02,,,,,,
000401-00-0831, C03,,,,,,,,,,
000401-00-0835, C10,C11,C05,C01,C02,C08,C06,C03,,,
000401-00-0836, C07,C10,C03,,,,,,,,
000401-00-0838, C05,C02,C10,C06,C11,C07,,,,,
000401-00-0840, C08,C04,C07,,,,,,,,
000401-00-0843, C04,,,,,,,,,,
000401-00-0844, C07,C05,C08,C02,C11,C04,C09,C10,C03,C06,
000401-00-0846, C07,C04,C05,,,,,,,,
000401-00-0848, C07,C06,C01,C03,C04,C05,,,,,
000401-00-0850, C01,C09,C07,,,,,,,,
000401-00-0852, C03,C09,C10,,,,,,,,
000401-00-0853, C07,C03,C09,C11,C04,,,,,,
000401-00-0855, C09,C01,C03,C06,C08,,,,,,
000401-00-0856, C09,C01,C03,C06,C08,,,,,,
000401-00-0859, C06,C09,C07,,,,,,,,
000401-00-0860, C07,,,,,,,,,,
000401-00-0863, C05,C04,C03,C06,C07,,,,,,
000401-00-0865, C06,C07,C10,C09,C03,,,,,,
000401-00-0867, C06,C07,,,,,,,,,
000401-00-0868, C04,C07,C10,,,,,,,,
000401-00-0870, C06,C07,C09,,,,,,,,
000401-00-0873, C07,C01,C06,C03,C11,,,,,,
000401-00-0874, C07,C06,C01,C10,C09,C03,,,,,
000401-00-0878, C07,,,,,,,,,,
000401-00-0880, C01,C08,C04,C06,,,,,,,
000401-00-0881, C10,C09,C07,C08,C01,C06,C03,C11,C02,C04,
000401-00-0883, C07,C06,,,,,,,,,
000401-00-0885, C07,C01,C05,,,,,,,,
000401-00-0887, C06,C07,,,,,,,,,
000401-00-0889, C01,C06,,,,,,,,,
000401-00-0890, C07,C09,C10,C03,C06,C05,C11,C08,C04,C02,C01
000401-00-0893, C07,,,,,,,,,,
000401-00-0895, C04,C02,C11,C08,C07,C09,,,,,
000401-00-0897, C07,,,,,,,,,,
000401-00-0899, C05,C07,,,,,,,,,
000401-00-0902, C06,C10,C03,,,,,,,,
000401-00-0904, C07,C11,C06,C10,C09,C01,C02,C03,C04,C05,
000401-00-0905, C06,C07,C09,C10,C03,,,,,,
000401-00-0907, C07,C04,C08,C09,C10,C11,C01,C02,C03,,
000401-00-0910, C10,C07,,,,,,,,,
000401-00-0911, C04,C02,C01,C07,C08,,,,,,
000401-00-0913, C07,C01,,,,,,,,,
000401-00-0915, C07,C01,C08,C06,,,,,,,
000401-00-0916, C06,C02,C10,C09,C01,C05,C07,,,,
000401-00-0917, C06,C02,C05,C04,C09,C07,C10,C11,C01,,
000401-00-0919, C10,,,,,,,,,,
000401-00-0923, C07,C04,C10,,,,,,,,
000401-00-0924, C10,C01,,,,,,,,,
000401-00-0927, C01,,,,,,,,,,
000401-00-0930, C07,,,,,,,,,,
000401-00-0933, C04,C02,C11,C07,C08,C09,C01,,,,
000401-00-0935, C10,C07,C01,,,,,,,,
000401-00-0937, C01,,,,,,,,,,
000401-00-0938, C07,,,,,,,,,,
000401-00-0941, C03,C01,C10,C04,C09,,,,,,
000401-00-0943, C10,C05,C02,C01,,,,,,,
000401-00-0945, C08,C02,C01,C11,C05,,,,,,
000401-00-0947, C09,C07,,,,,,,,,
000401-00-0949, C07,C10,C06,C09,C03,,,,,,
000401-00-0951, C07,C01,C04,,,,,,,,
000401-00-0952, C07,C06,,,,,,,,,
000401-00-0954, C03,,,,,,,,,,
000401-00-0956, C10,C01,,,,,,,,,
000401-00-0958, C03,C10,C01,,,,,,,,
000401-00-0961, C03,C10,C08,C11,C02,C04,C01,C09,C07,C05,C06
000401-00-0963, C06,C01,C07,,,,,,,,
000401-00-0966, C01,C06,C09,C04,C08,,,,,,
000401-00-0968, C10,C01,C03,C02,C04,C08,C05,C11,C09,C07,C06
000401-00-0969, C07,,,,,,,,,,
000401-00-0972, C08,,,,,,,,,,
000401-00-0973, C05,C11,C01,C04,C08,C02,,,,,
000401-00-0976, C11,C04,C02,C05,C09,C07,,,,,
000401-00-0977, C06,,,,,,,,,,
000401-00-0980, C11,C07,C08,,,,,,,,
000401-00-0981, C10,C09,C03,C02,C06,C07,,,,,
000401-00-0985, C03,C05,C11,,,,,,,,
000401-00-0986, C07,,,,,,,,,,
000401-00-0989, C03,,,,,,,,,,
000401-00-0992, C07,,,,,,,,,,
000401-00-0993, C07,C03,C06,C10,C09,C01,,,,,
000401-00-0995, C09,C10,C08,,,,,,,,
000401-00-0998, C03,C06,C07,C09,C10,C04,C05,C08,C11,C01,C02
000401-00-0999, C05,,,,,,,,,,
000401-00-1001, C10,C02,C05,C09,C04,,,,,,
000401-00-1003, C07,C09,C01,C08,,,,,,,
000401-00-1005, C07,C06,,,,,,,,,
000401-00-1007, C10,C09,,,,,,,,,
000401-00-1010, C01,C10,C04,C05,C08,C09,C03,C02,,,
000401-00-1011, C07,C09,C10,C06,C03,C01,C11,C04,C08,C02,C05
000401-00-1013, C07,C09,C06,,,,,,,,
000401-00-1016, C09,C01,C05,C03,C10,,,,,,
000401-00-1017, C09,C01,C05,C03,C10,,,,,,
000401-00-1020, C09,C10,C02,C04,C11,C03,C07,C05,C06,C08,C01
000401-00-1022, C07,C09,C10,C06,C03,,,,,,
000401-00-1024, C10,C02,C09,C05,C04,,,,,,
000401-00-1026, C11,C01,C04,C08,C07,C09,,,,,
000401-00-1028, C07,C04,C06,,,,,,,,
000401-00-1033, C04,C07,C06,C11,C08,C01,,,,,
000401-00-1034, C07,C01,C04,,,,,,,,
000401-00-1036, C04,C10,C01,C09,C08,C07,C03,,,,
000401-00-1038, C07,,,,,,,,,,
000401-00-1039, C08,,,,,,,,,,
000401-00-1041, C01,C10,,,,,,,,,
000401-00-1044, C07,C08,C10,,,,,,,,
000401-00-1046, C04,,,,,,,,,,
000401-00-1047, C04,,,,,,,,,,
000401-00-1049, C06,,,,,,,,,,
000401-00-1050, C04,C08,C01,C07,C02,C10,C09,C03,C05,C11,C06
000401-00-1054, C07,C01,,,,,,,,,
000401-00-1056, C04,C05,C06,C02,C11,C01,,,,,
000401-00-1058, C07,C08,C06,C09,,,,,,,
000401-00-1060, C05,C10,C04,C08,C03,,,,,,
000401-00-1062, C05,C04,,,,,,,,,
000401-00-1064, C04,C05,C01,,,,,,,,
000401-00-1065, C04,C01,,,,,,,,,
000401-00-1067, C07,C01,C10,,,,,,,,
000401-00-1070, C07,C09,C01,,,,,,,,
000401-00-1072, C04,,,,,,,,,,
000401-00-1075, C06,C09,C10,C08,C04,,,,,,
000401-00-1077, C10,C09,C01,C07,C08,C03,,,,,
000401-00-1078, C04,,,,,,,,,,
000401-00-1081, C07,C06,,,,,,,,,
000401-00-1083, C07,C04,,,,,,,,,
000401-00-1085, C07,C04,,,,,,,,,
000401-00-1087, C07,C10,C09,,,,,,,,
000401-00-1088, C05,C10,C07,,,,,,,,
000401-00-1090, C01,C07,,,,,,,,,
000401-00-1093, C08,C04,C10,,,,,,,,
000401-00-1094, C09,C05,C01,C10,C08,C02,C03,C06,C07,C04,C11
000401-00-1096, C07,,,,,,,,,,
000401-00-1098, C11,C01,C04,C08,C07,C09,,,,,
000401-00-1103, C10,C08,C07,,,,,,,,
000401-00-1105, C05,,,,,,,,,,
000401-00-1107, C06,,,,,,,,,,
000401-00-1109, C02,C10,C11,C05,C08,C04,C01,,,,
000401-00-1110, C01,C07,C04,,,,,,,,
000401-00-1112, C07,,,,,,,,,,
000401-00-1114, C07,C04,,,,,,,,,
000401-00-1116, C06,C03,C01,,,,,,,,
000401-00-1119, C07,C10,C01,,,,,,,,
000401-00-1120, C07,C08,C01,C06,,,,,,,
000401-00-1122, C08,C03,C10,,,,,,,,
000401-00-1124, C10,C05,C04,,,,,,,,
000401-00-1126, C07,C03,C09,,,,,,,,
000401-00-1128, C04,,,,,,,,,,
000401-00-1130, C10,C09,C07,C06,C03,,,,,,
000401-00-1133, C05,C01,C06,C10,,,,,,,
000401-00-1136, C07,C06,,,,,,,,,
000401-00-1138, C01,C07,C08,C09,C10,C03,,,,,
000401-00-1141, C09,C10,C02,,,,,,,,
000401-00-1142, C07,C10,C04,C01,C05,,,,,,
000401-00-1144, C07,C11,C01,C04,,,,,,,
000401-00-1147, C09,C04,C06,C01,,,,,,,
000401-00-1149, C05,C10,,,,,,,,,
000401-00-1151, C07,C01,,,,,,,,,
000401-00-1153, C09,,,,,,,,,,
000401-00-1155, C10,C03,C01,C05,C02,C07,,,,,
000401-00-1159, C01,C08,C07,,,,,,,,
000401-00-1161, C07,C01,C08,,,,,,,,
000401-00-1163, C04,C02,C08,,,,,,,,
000401-00-1165, C09,C11,C02,C07,,,,,,,
000401-00-1167, C05,C06,C11,C10,,,,,,,
000401-00-1169, C04,C10,C07,C06,C03,,,,,,
000401-00-1170, C04,C10,C07,C05,,,,,,,
000401-00-1173, C08,C10,C07,,,,,,,,
000401-00-1174, C06,C05,C08,C02,C04,C01,C11,,,,
000401-00-1176, C07,C10,C08,C05,C06,C03,C01,C02,C04,C09,C11
000401-00-1178, C04,C10,C08,,,,,,,,
000401-00-1179, C07,,,,,,,,,,
000401-00-1183, C10,,,,,,,,,,
000401-00-1184, C10,C07,,,,,,,,,
000401-00-1187, C07,,,,,,,,,,
000401-00-1189, C07,,,,,,,,,,
000401-00-1191, C06,C04,C11,C09,C10,C07,,,,,
000401-00-1192, C08,C07,C01,,,,,,,,
000401-00-1194, C01,,,,,,,,,,
000401-00-1196, C07,C01,C09,,,,,,,,
000401-00-1199, C01,,,,,,,,,,
000401-00-1201, C07,,,,,,,,,,
000401-00-1202, C07,,,,,,,,,,
000401-00-1205, C01,C07,C08,C09,C04,,,,,,
000401-00-1208, C09,,,,,,,,,,
000401-00-1210, C04,C11,C08,C05,C06,C07,C09,C10,C03,C02,C01
000401-00-1212, C10,C07,C11,,,,,,,,
000401-00-1214, C09,C10,C03,C06,C07,C05,C04,C01,C11,C08,
000401-00-1215, C09,C10,C03,,,,,,,,
000401-00-1217, C10,C07,C04,,,,,,,,
000401-00-1219, C07,,,,,,,,,,
000401-00-1221, C10,C02,,,,,,,,,
000401-00-1224, C10,C02,,,,,,,,,
000401-00-1225, C07,C04,C10,,,,,,,,
000401-00-1228, C07,C08,C01,C06,,,,,,,
000401-00-1229, C07,C01,C08,C06,C04,,,,,,
000401-00-1232, C01,C10,C09,,,,,,,,
000401-00-1234, C05,C01,C07,,,,,,,,
000401-00-1235, C04,,,,,,,,,,
000401-00-1237, C01,C07,C11,C03,C02,,,,,,
000401-00-1242, C09,C03,C07,C06,C01,C02,C11,C04,,,
000401-00-1243, C10,C04,C07,C09,,,,,,,
000401-00-1244, C10,,,,,,,,,,
000401-00-1246, C07,C06,,,,,,,,,
000401-00-1250, C07,C06,,,,,,,,,
000401-00-1252, C04,C02,C06,C10,C11,C07,C09,C03,C01,,
000401-00-1254, C09,C10,C07,,,,,,,,
000401-00-1257, C04,,,,,,,,,,
000401-00-1258, C07,C04,,,,,,,,,
000401-00-1261, C07,C10,,,,,,,,,
000401-00-1263, C10,C01,C09,C02,C06,,,,,,
000401-00-1265, C10,C02,C09,C06,C04,C08,C11,C01,C03,C07,
000401-00-1267, C10,C04,C08,C06,C11,C03,C07,C09,C05,C01,C02
000401-00-1268, C07,C09,C10,C03,,,,,,,
000401-00-1269, C09,,,,,,,,,,
000401-00-1272, C07,C01,C08,C09,C06,,,,,,
000401-00-1274, C07,C04,C10,C09,C06,C01,C08,,,,
000401-00-1276, C04,C07,C05,C02,C06,C01,C03,C08,C09,C10,C11
000401-00-1278, C10,C05,C02,,,,,,,,
000401-00-1280, C07,C04,C01,C05,,,,,,,
000401-00-1282, C09,C11,C05,C03,C04,C10,,,,,
000401-00-1284, C03,C07,C04,,,,,,,,
000401-00-1287, C03,C07,C04,,,,,,,,
000401-00-1289, C01,C04,C06,,,,,,,,
000401-00-1290, C07,C06,,,,,,,,,
000401-00-1292, C01,C04,C07,C05,C10,C08,,,,,
000401-00-1294, C04,,,,,,,,,,
000401-00-1297, C07,C06,C01,,,,,,,,
000401-00-1299, C07,C06,C01,,,,,,,,
000401-00-1301, C01,C03,,,,,,,,,
000401-00-1303, C07,C01,,,,,,,,,
000401-00-1304, C04,,,,,,,,,,
000401-00-1307, C07,C04,C09,C10,C03,,,,,,
000401-00-1309, C07,C06,,,,,,,,,
000401-00-1312, C07,C02,,,,,,,,,
000401-00-1315, C04,C07,,,,,,,,,
000401-00-1317, C10,C05,C09,C02,C04,,,,,,
000401-00-1318, C01,,,,,,,,,,
000401-00-1321, C10,C05,C02,C04,,,,,,,
000401-00-1323, C05,C10,C07,,,,,,,,
000401-00-1324, C09,C10,C03,,,,,,,,
000401-00-1326, C05,C10,,,,,,,,,
000401-00-1329, C07,C03,,,,,,,,,
000401-00-1331, C04,C07,C11,C03,C02,C09,C10,C01,C05,C06,C08
000401-00-1333, C10,C07,C04,C05,C06,C11,C09,C03,C02,C01,C08
000401-00-1334, C10,C02,C01,C09,C05,,,,,,
000401-00-1336, C04,C01,,,,,,,,,
000401-00-1339, C07,,,,,,,,,,
000401-00-1341, C03,C01,C04,C07,,,,,,,
000401-00-1343, C01,C08,C10,C05,C02,C09,C03,C11,C04,C07,C06
000401-00-1345, C02,,,,,,,,,,
000401-00-1346, C07,C08,C06,,,,,,,,
000401-00-1349, C06,C07,C09,C10,C03,,,,,,
000401-00-1351, C08,C07,,,,,,,,,
000401-00-1352, C01,C05,C04,C10,C02,,,,,,
000401-00-1354, C10,C02,C05,C01,C03,C09,,,,,
000401-00-1356, C04,C01,C02,C07,C08,C03,C09,,,,
000401-00-1358, C02,C09,C10,,,,,,,,
000401-00-1360, C06,C07,,,,,,,,,
000401-00-1363, C07,C06,C10,C09,,,,,,,
000401-00-1366, C09,,,,,,,,,,
000401-00-1369, C09,C07,C10,,,,,,,,
000401-00-1370, C07,,,,,,,,,,
000401-00-1373, C10,C11,,,,,,,,,
000401-00-1375, C07,C06,C09,C11,C08,C05,C04,,,,
000401-00-1377, C04,C07,C01,,,,,,,,
000401-00-1378, C07,C09,,,,,,,,,
000401-00-1381, C10,C01,C05,C07,,,,,,,
000401-00-1383, C07,C02,,,,,,,,,
000401-00-1386, C10,C09,C11,C05,C07,,,,,,
000401-00-1388, C07,C06,C03,C10,C09,,,,,,
000401-00-1390, C04,C07,C09,,,,,,,,
000401-00-1393, C07,C11,C09,C06,,,,,,,
000401-00-1394, C07,C04,C05,C10,,,,,,,
000401-00-1396, C01,C08,C07,C10,C04,C06,,,,,
000401-00-1398, C07,,,,,,,,,,
000401-00-0001,,,,,,,,,,,
000401-00-0002,,,,,,,,,,,
000401-00-0003,,,,,,,,,,,
000401-00-0004,,,,,,,,,,,
000401-00-0005,,,,,,,,,,,
000401-00-0006,,,,,,,,,,,
000401-00-0007,,,,,,,,,,,
000401-00-0008,,,,,,,,,,,
000401-00-0009,,,,,,,,,,,
000401-00-0010,,,,,,,,,,,
000401-00-0011,,,,,,,,,,,
000401-00-0012,,,,,,,,,,,
000401-00-0013,,,,,,,,,,,
000401-00-0014,,,,,,,,,,,
000401-00-0015,,,,,,,,,,,
000401-00-0016,,,,,,,,,,,
000401-00-0017,,,,,,,,,,,
000401-00-0018,,,,,,,,,,,
000401-00-0019,,,,,,,,,,,
000401-00-0020,,,,,,,,,,,
000401-00-0021,,,,,,,,,,,
000401-00-0022,,,,,,,,,,,
000401-00-0023,,,,,,,,,,,
000401-00-0024,,,,,,,,,,,
000401-00-0025,,,,,,,,,,,
000401-00-0026,,,,,,,,,,,
000401-00-0027,,,,,,,,,,,
000401-00-0028,,,,,,,,,,,
000401-00-0029,,,,,,,,,,,
000401-00-0030,,,,,,,,,,,
000401-00-0031,,,,,,,,,,,
000401-00-0032,,,,,,,,,,,
000401-00-0033,,,,,,,,,,,
000401-00-0034,,,,,,,,,,,
000401-00-0035,,,,,,,,,,,
000401-00-0036,,,,,,,,,,,
000401-00-0037,,,,,,,,,,,
000401-00-0050, C10,C01,WI01,,,,,,,,
000401-00-0051, C10,C06,C07,C09,WI01,,,,,,
000401-00-0052, C07,C06,WI01,,,,,,,,
000401-00-0053, C10,C07,C09,C08,C01,C05,C02,C04,C06,,
000401-00-0054, C07,C01,C08,C02,C03,C06,C09,,,,
000401-00-0055, C05,C04,C10,C07,WI01,,,,,,
000401-00-0056, C07,WI01,,,,,,,,,
000401-00-0057, WI01,WI02,WI03,WI04,WI05,WI06,,,,,
000401-00-0058, WI01,,,,,,,,,,
000401-00-0059, WI01,,,,,,,,,,
000401-00-0060,,,,,,,,,,,
000401-00-0061,,,,,,,,,,,
000401-00-0062,,,,,,,,,,,
000602-00-0001, C11,C06,C07,,,,,,,,
000602-00-0003, C04,,,,,,,,,,
000602-00-0006, C10,C01,C09,C03,C07,,,,,,
000602-00-0008, C10,C03,C09,C07,C06,C01,C11,C04,C08,C05,
000602-00-0010, C07,C09,,,,,,,,,
000602-00-0011, C07,,,,,,,,,,
000602-00-0013, C09,,,,,,,,,,
000602-00-0016, C05,C01,C04,C10,,,,,,,
000602-00-0019, C02,C10,C01,C03,,,,,,,
000602-00-0021, C01,,,,,,,,,,
000602-00-0022, C07,C06,C09,C10,C03,,,,,,
000602-00-0024, C03,C01,C10,C09,,,,,,,
000602-00-0027, C04,,,,,,,,,,
000602-00-0029, C10,C06,C01,C03,C07,C02,C04,C05,C08,C09,C11
000602-00-0031, C06,C07,,,,,,,,,
000602-00-0033, C09,C10,,,,,,,,,
000602-00-0034, C04,C01,C02,C08,,,,,,,
000602-00-0036, C10,C03,C11,C07,,,,,,,
000602-00-0039, C05,C07,C09,C01,C06,,,,,,
000602-00-0041, C06,C07,C03,C08,,,,,,,
000602-00-0044, C04,C11,C08,C02,C09,C10,C01,C05,C07,C06,C03
000602-00-0045, C03,,,,,,,,,,
000602-00-0047, C06,C03,C07,C08,,,,,,,
000602-00-0049, C09,C04,C10,C02,C11,C05,C01,C07,C03,C08,
000602-00-0052, C09,C03,C10,C01,C06,C07,C08,C02,C04,C05,C11
000602-00-0053, C01,C02,C04,C09,,,,,,,
000602-00-0055, C10,C03,C06,C09,C07,C11,,,,,
000602-00-0057, C09,C11,C10,,,,,,,,
000602-00-0059, C01,C11,C10,C09,C05,C06,,,,,
000602-00-0061, C06,C07,C08,C03,C01,C02,C04,C05,C09,C11,C10
000602-00-0063, C07,,,,,,,,,,
000602-00-0065, C10,C06,,,,,,,,,
000602-00-0067, C04,C10,C05,C09,,,,,,,
000602-00-0068, C03,,,,,,,,,,
000602-00-0071, C05,C09,C10,C11,C01,,,,,,
000602-00-0073, C03,C10,C09,C07,C01,C04,C08,C05,C11,C02,C06
000602-00-0074, C04,C05,C08,C01,C02,C11,,,,,
000602-00-0076, C09,C10,C05,C04,,,,,,,
000602-00-0078, C04,C10,,,,,,,,,
000602-00-0082, C07,C09,C10,,,,,,,,
000602-00-0083, C04,C02,,,,,,,,,
000602-00-0086, C07,C06,C05,,,,,,,,
000602-00-0088, C07,C08,C02,,,,,,,,
000602-00-0089, C04,,,,,,,,,,
000602-00-0091, C04,C09,C10,C07,C03,C06,,,,,
000602-00-0094, C04,C10,C05,C09,C07,,,,,,
000602-00-0096, C09,C10,C01,C03,,,,,,,
000602-00-0098, C01,C02,C11,C03,C05,C10,,,,,
000602-00-0100, C03,C10,C09,C01,C07,C06,C02,C05,C08,C04,C11
000602-00-0103, C01,C10,C09,C05,C03,,,,,,
000602-00-0104, C09,C10,C05,C07,C06,,,,,,
000602-00-0107, C09,C05,C04,C03,C10,,,,,,
000602-00-0109, C06,C10,C02,C07,,,,,,,
000602-00-0111, C06,C10,C02,C07,C09,,,,,,
000602-00-0113, C10,C07,C03,C09,,,,,,,
000602-00-0115, C02,C10,C09,C06,C04,,,,,,
000602-00-0117, C09,,,,,,,,,,
000602-00-0120, C11,,,,,,,,,,
000602-00-0122, C09,C10,C08,C03,C11,,,,,,
000602-00-0125, C09,C10,,,,,,,,,
000602-00-0126, C10,C09,,,,,,,,,
000602-00-0129, C07,C10,C02,,,,,,,,
000602-00-0131, C07,C01,C08,C09,,,,,,,
000602-00-0133, C04,,,,,,,,,,
000602-00-0134, C06,,,,,,,,,,
000602-00-0137, C09,C01,C07,C10,,,,,,,
000602-00-0139, C07,,,,,,,,,,
000602-00-0140, C01,C05,C03,C07,C10,C04,C06,C08,,,
000602-00-0143, C10,C09,C11,,,,,,,,
000602-00-0145, C10,C03,C07,C06,,,,,,,
000602-00-0147, C09,C10,C03,C08,C07,,,,,,
000602-00-0149, C09,C10,,,,,,,,,
000602-00-0151, C09,C01,C07,C06,,,,,,,
000602-00-0154, C09,C03,C10,C07,,,,,,,
000602-00-0155, C01,C04,C07,C09,C02,,,,,,
000602-00-0157, C05,,,,,,,,,,
000602-00-0159, C09,C10,C07,C06,C03,C01,C02,C04,C05,C08,C11
000602-00-0162, C05,C02,C01,C04,C10,C09,C08,C11,,,
000602-00-0164, C06,,,,,,,,,,
000602-00-0165, C01,C04,,,,,,,,,
000602-00-0169, C10,C07,C09,C03,C04,,,,,,
000602-00-0171, C07,C09,C06,C10,C03,,,,,,
000602-00-0172, C01,,,,,,,,,,
000602-00-0176, C03,C01,C05,C09,C07,C06,C08,,,,
